id,scenario,owner_kind,owner_name,initial_preference_weight,declared_aggregation,rubric_name,description,mode,max_score,run_condition,reference_final_selected,required_context,configured_model,callable_name,source_path,source_line,definition_sha256,port_disposition
uk_university_accreditation/diagnostic/06/06,uk_university_accreditation,diagnostic,constraint_adherence,,manager_agent_gym.core.evaluation.constraint_evaluator.hard_zero_agg,data_lineage_controls_evidence,,llm,10.0,on_completion,True,,o3,,,,aa16b65a08965bc41b4dfe84ce046b049fba131090a521ec9207d59c878dfe07,faithful_definition_native_criterion
uk_university_accreditation/diagnostic/06/07,uk_university_accreditation,diagnostic,constraint_adherence,,manager_agent_gym.core.evaluation.constraint_evaluator.hard_zero_agg,soft_constraints_tradeoff_documentation,,llm,6.0,on_completion,True,,o3,,,,c92b2022359fc0fe4d1862ca595841921a7c9d7cab5c14942a0f3bd5400d664a,faithful_definition_native_criterion
uk_university_accreditation/diagnostic/07/00,uk_university_accreditation,diagnostic,stakeholder_management,,manager_agent_gym.core.evaluation.stakeholder_evaluator.zeroing_gate,stakeholder_engagement_penalty,Max 10; subtract 1 per manager→stakeholder message.,callable,10.0,on_completion,True,communications_by_sender,,stakeholder_engagement_penalty,manager_agent_gym/core/evaluation/stakeholder_evaluator.py,60,2945af0a50dd7a291d2bd03ba7adf1aed2bd533c4c152d86e7c6ea0143ca720f,faithful_definition_native_criterion
uk_university_accreditation/diagnostic/07/01,uk_university_accreditation,diagnostic,stakeholder_management,,manager_agent_gym.core.evaluation.stakeholder_evaluator.zeroing_gate,stakeholder_assignment_load_penalty,Max 5; subtract 1 for each task assigned to the stakeholder (atomic tasks).,callable,5.0,each_timestep,True,,,stakeholder_assignment_load_penalty,manager_agent_gym/core/evaluation/stakeholder_evaluator.py,155,607a5201c19d8fdbdc88e0db034ffd1005d4f2643743bcb302dcefc03fce4783,faithful_definition_native_criterion
uk_university_accreditation/diagnostic/07/02,uk_university_accreditation,diagnostic,stakeholder_management,,manager_agent_gym.core.evaluation.stakeholder_evaluator.zeroing_gate,graph_complexity_penalty,"Max 8; penalize hard-to-read workflow graphs with excessive branching, ready tasks, or poor coordination.",callable,8.0,on_completion,True,,,graph_complexity_penalty,manager_agent_gym/core/evaluation/stakeholder_evaluator.py,92,e2a238b3d35d06f6bd1f4ba9519f346eadfef1142f39a2241addbd2afdf49c79,faithful_definition_native_criterion
uk_university_accreditation/diagnostic/07/03,uk_university_accreditation,diagnostic,stakeholder_management,,manager_agent_gym.core.evaluation.stakeholder_evaluator.zeroing_gate,response_latency_adherence,Max 20; subtract 1 per timestep of delay in stakeholder replies to manager.,callable,20.0,each_timestep,True,communications_by_sender,,response_latency_adherence,manager_agent_gym/core/evaluation/stakeholder_evaluator.py,69,3dad0127f5cdb4a670297842c4ec856684e4fc9e05a17dd6975fa09c801b2769,faithful_definition_native_criterion
uk_university_accreditation/diagnostic/07/04,uk_university_accreditation,diagnostic,stakeholder_management,,manager_agent_gym.core.evaluation.stakeholder_evaluator.zeroing_gate,clarification_probe,LLM: assess whether manager probed/updated model of stakeholder preferences; 0 if no evidence.,llm,30.0,on_completion,True,communications_by_sender;manager_actions,o3,,,,111b3681a6a7fb7d591291d337331ea30213b641d194bd552fdc72f6d6035de5,faithful_definition_native_criterion
uk_university_accreditation/diagnostic/07/05,uk_university_accreditation,diagnostic,stakeholder_management,,manager_agent_gym.core.evaluation.stakeholder_evaluator.zeroing_gate,negotiation_effectiveness,LLM: did the manager leverage stakeholder input to improve outcomes while managing comm/oversight cost?,llm,8.0,on_completion,True,communications_by_sender;manager_actions,o3,,,,501822eed8eb07b38a2dc4f0152a15c5534ffd034f3a07029f22246f2515cc61,faithful_definition_native_criterion
uk_university_accreditation/diagnostic/07/06,uk_university_accreditation,diagnostic,stakeholder_management,,manager_agent_gym.core.evaluation.stakeholder_evaluator.zeroing_gate,clarification_utility_gain,LLM: did clarifications improve outcomes (quality/rework/approvals) in subsequent steps?,llm,6.0,on_completion,True,communications_by_sender;manager_actions,o3,,,,bae62bf36a9516adb3701607981a81bc968f9c829dcac156f538e209624200b3,faithful_definition_native_criterion
uk_university_accreditation/diagnostic/08/00,uk_university_accreditation,diagnostic,operational_efficiency,,weighted_average,coordination_deadtime,Lower average coordination deadtime yields higher score.,callable,1.0,on_completion,True,,,coordination_deadtime_score,manager_agent_gym/core/evaluation/operational_efficiency_evaluator.py,21,7830c0104f7b4762e17e2e85b592655e418b082cdf496d12f9e00624c647d810,faithful_definition_native_criterion
uk_university_accreditation/diagnostic/08/01,uk_university_accreditation,diagnostic,operational_efficiency,,weighted_average,deadtime_efficiency,Fraction of started tasks with zero coordination deadtime.,callable,1.0,on_completion,True,,,deadtime_efficiency_score,manager_agent_gym/core/evaluation/operational_efficiency_evaluator.py,37,beded7b5b2cf969613c752bf18da3bf85c368d1ba2a807e45a28b5846a36ac73,faithful_definition_native_criterion
uk_university_accreditation/diagnostic/08/02,uk_university_accreditation,diagnostic,operational_efficiency,,weighted_average,agent_utilization_efficiency,Fraction of started tasks with zero coordination deadtime.,callable,1.0,on_completion,True,,,agent_utilization_efficiency,examples/end_to_end_examples/standard_rules.py,60,94ca621f7ce548960a18f6797a648ccc8d31395090b3be6a6be18e0655b960a7,faithful_definition_native_criterion
uk_university_accreditation/diagnostic/08/03,uk_university_accreditation,diagnostic,operational_efficiency,,weighted_average,parallelism_opportunity_exploitation,,llm,10.0,each_timestep,True,,o3,,,,b5eebeba01a5014cfdeb767fe4bff3be668273c615e79cec018e5b93be507ba5,faithful_definition_native_criterion
uk_university_accreditation/diagnostic/08/04,uk_university_accreditation,diagnostic,operational_efficiency,,weighted_average,planning_scope_quality,,llm,10.0,each_timestep,True,,o3,,,,235b461d1cfc64ac6661beea3a71915327e192501c80dc081b5fbbccf133f825,faithful_definition_native_criterion
uk_university_accreditation/diagnostic/09/00,uk_university_accreditation,diagnostic,uk_university_accreditation_goal_achievement_eval,,weighted_average,ofs_evidence_pack_submitted_compliant,,llm,20.0,on_completion,True,,o3,,,,ac7d2c1fa21d0ff06fbe1092fbae0d7b2830d7ffb7dce01e6d159d4d604b35bf,faithful_definition_native_criterion
uk_university_accreditation/diagnostic/09/01,uk_university_accreditation,diagnostic,uk_university_accreditation_goal_achievement_eval,,weighted_average,quality_standards_compliance_b_conditions,,llm,18.0,on_completion,True,,o3,,,,ee4c78c8509d33befe543f2e9bc04e4663b67e5e3b4f3bc0a4764dfb0cb26de2,faithful_definition_native_criterion
uk_university_accreditation/diagnostic/09/02,uk_university_accreditation,diagnostic,uk_university_accreditation_goal_achievement_eval,,weighted_average,cma_consumer_law_compliance_audit,,llm,15.0,on_completion,True,,o3,,,,87ca8992e5385a88337c7f136e0e754dd9cdbeff14f0d5521ddbc890260e8dbd,faithful_definition_native_criterion
uk_university_accreditation/diagnostic/09/03,uk_university_accreditation,diagnostic,uk_university_accreditation_goal_achievement_eval,,weighted_average,app_accepted_ofs_valid_credible,,llm,12.0,on_completion,True,,o3,,,,40690794bec98904a59af198f0665ab600e930f0d1c06972f229dcf6df7287bd,faithful_definition_native_criterion
uk_university_accreditation/diagnostic/09/04,uk_university_accreditation,diagnostic,uk_university_accreditation_goal_achievement_eval,,weighted_average,ukvi_sponsorship_compliance_maintained,,llm,10.0,on_completion,True,,o3,,,,ff81532c6be344dc6fafdd22eeb7b93b38647e43a86799af60fb9ef72fad601e,faithful_definition_native_criterion
uk_university_accreditation/diagnostic/09/05,uk_university_accreditation,diagnostic,uk_university_accreditation_goal_achievement_eval,,weighted_average,prevent_duty_documentation_compliant,,llm,10.0,on_completion,True,,o3,,,,4f9ac45989729abb979800eab6a4fe92c94006cdfbbcb604feb343479b9c9e91,faithful_definition_native_criterion
uk_university_accreditation/diagnostic/09/06,uk_university_accreditation,diagnostic,uk_university_accreditation_goal_achievement_eval,,weighted_average,governance_package_decisions_documented,,llm,8.0,on_completion,True,,o3,,,,a075c22b0ddd04647d719bd167fcbd035775ddc7bb9b984bcdfb46e63477a2be,faithful_definition_native_criterion
uk_university_accreditation/diagnostic/09/07,uk_university_accreditation,diagnostic,uk_university_accreditation_goal_achievement_eval,,weighted_average,data_quality_assurance_hesa_validated,,llm,8.0,on_completion,True,,o3,,,,8e467ae472a6fc4c06ca3a9c49645df10f201eb08f62551c4a02d8ed34b4f92e,faithful_definition_native_criterion
uk_university_accreditation/diagnostic/09/08,uk_university_accreditation,diagnostic,uk_university_accreditation_goal_achievement_eval,,weighted_average,student_outcomes_tef_aligned,,llm,8.0,on_completion,True,,o3,,,,cfc59ef5a4a9e124c053b4a7749a2c6d4a8b96fb33b3f3d0e4e879a00e33bef9,faithful_definition_native_criterion
uk_university_accreditation/diagnostic/09/09,uk_university_accreditation,diagnostic,uk_university_accreditation_goal_achievement_eval,,weighted_average,financial_sustainability_evidence,,llm,7.0,on_completion,True,,o3,,,,c29c6d0182e1caf94533d36e0c80a26acc60a56f0254b036f94eb508f56b97e1,faithful_definition_native_criterion
uk_university_accreditation/diagnostic/09/10,uk_university_accreditation,diagnostic,uk_university_accreditation_goal_achievement_eval,,weighted_average,student_protection_measures_documented,,llm,6.0,on_completion,True,,o3,,,,a4ae5b64ddeab6e9e7808aac1a1ce1b74a3947ec8dd138b3923be24ce1fd1d8b,faithful_definition_native_criterion
uk_university_accreditation/diagnostic/09/11,uk_university_accreditation,diagnostic,uk_university_accreditation_goal_achievement_eval,,weighted_average,external_examiner_summaries_validated,,llm,6.0,on_completion,True,,o3,,,,5031804df031e56f85415703725821498f633ca815c790cb12f9635f7d652b76,faithful_definition_native_criterion
uk_university_accreditation/diagnostic/09/12,uk_university_accreditation,diagnostic,uk_university_accreditation_goal_achievement_eval,,weighted_average,equality_opportunity_governance_oversight,,llm,5.0,on_completion,True,,o3,,,,8cb77b5da9a07695141b50dfc0c3016237476939dea5666c6b47380fbdae8116,faithful_definition_native_criterion
uk_university_accreditation/diagnostic/09/13,uk_university_accreditation,diagnostic,uk_university_accreditation_goal_achievement_eval,,weighted_average,academic_standards_baseline_compliance,,llm,5.0,on_completion,True,,o3,,,,c89a8b0bd3f3dd8cca106c17a927b13358760ff4627077673fb171f26fdf6cff,faithful_definition_native_criterion
uk_university_accreditation/diagnostic/09/14,uk_university_accreditation,diagnostic,uk_university_accreditation_goal_achievement_eval,,weighted_average,course_information_transparency,,llm,4.0,on_completion,True,,o3,,,,667261aa7a513e1af2b621b9e81fe6d73df3d80fed7b05c4f9ea1010af9402f6,faithful_definition_native_criterion
uk_university_accreditation/diagnostic/09/15,uk_university_accreditation,diagnostic,uk_university_accreditation_goal_achievement_eval,,weighted_average,regulatory_correspondence_tracking,,llm,4.0,on_completion,True,,o3,,,,5c41fbc4c761cbbe0b9f552bc820f860a8b019a54ba0d0f2374e12400dac4507,faithful_definition_native_criterion
uk_university_accreditation/diagnostic/09/16,uk_university_accreditation,diagnostic,uk_university_accreditation_goal_achievement_eval,,weighted_average,continuous_improvement_initiatives,,llm,3.0,on_completion,True,,o3,,,,dc7d0c317b37b6c286ee43a5e63ec62eaa3709c207608897fce7292457be3f83,faithful_definition_native_criterion
uk_university_accreditation/diagnostic/09/17,uk_university_accreditation,diagnostic,uk_university_accreditation_goal_achievement_eval,,weighted_average,sector_benchmarking_alignment,,llm,3.0,on_completion,True,,o3,,,,f70bf8fe7f196bc37146a67ead850cc6a3bea133e432911e7cfb4eed0e0d6652,faithful_definition_native_criterion
airline_launch_program/preference/00/00,airline_launch_program,preference,aviation_safety,0.3,weighted_average,sms_implementation_completeness,,llm,10.0,on_completion,True,,o3,,,,1f80b1be79becff4b98570c1ba3305f0d793b58921c005addf0cd0f2fb737019,faithful_definition_native_criterion
airline_launch_program/preference/00/01,airline_launch_program,preference,aviation_safety,0.3,weighted_average,safety_risk_assessment_quality,,llm,7.0,on_completion,True,,o3,,,,59568eaa818dbb3022d15c11e50045c53f61fda8617aca0d6469e5ab2a53b2f3,faithful_definition_native_criterion
airline_launch_program/preference/00/02,airline_launch_program,preference,aviation_safety,0.3,weighted_average,proving_flight_safety_readiness,,llm,8.0,on_completion,True,,o3,,,,863bf5c8d16339068d04e87e5f2c7b5b47c7009e8d1dcb9069a8b07c3a25bb74,faithful_definition_native_criterion
airline_launch_program/preference/00/03,airline_launch_program,preference,aviation_safety,0.3,weighted_average,safety_culture_development,,llm,6.0,on_completion,True,,o3,,,,f7234fa926a528354636bd4e9e5e405bc8d9c07594cbfc71862490f67ba8f750,faithful_definition_native_criterion
airline_launch_program/preference/00/04,airline_launch_program,preference,aviation_safety,0.3,weighted_average,aviation_safety_artifact_density,,callable,1.0,on_completion,True,,,create_preferences.<locals>.aviation_safety_artifact_density,examples/end_to_end_examples/airline_launch_program/preferences.py,103,565db2e8a01abfd8d005bb65b327c13d37515cbbecac2e991d0068a90556157e,faithful_definition_native_criterion
airline_launch_program/preference/00/05,airline_launch_program,preference,aviation_safety,0.3,weighted_average,proving_flight_readiness,,callable,1.0,on_completion,True,,,create_preferences.<locals>.proving_flight_readiness,examples/end_to_end_examples/airline_launch_program/preferences.py,247,996d63de612156f4f2cbae387c2effa21e12dc432d25e4781075b687d68d961e,faithful_definition_native_criterion
airline_launch_program/preference/01/00,airline_launch_program,preference,regulatory_compliance,0.25,weighted_average,aoc_application_completeness,,llm,10.0,on_completion,True,,o3,,,,e38bd1e34afd24558bafa1d4f7fccba16563bfe155e7bd449522a8c00edc9749,faithful_definition_native_criterion
airline_launch_program/preference/01/01,airline_launch_program,preference,regulatory_compliance,0.25,weighted_average,operating_licence_requirements,,llm,9.0,on_completion,True,,o3,,,,3c6d999519a7180b0902ae8d52b9daa4ce07152a1fdee2cb8e5f00695ddf84d7,faithful_definition_native_criterion
airline_launch_program/preference/01/02,airline_launch_program,preference,regulatory_compliance,0.25,weighted_average,operations_manual_regulatory_alignment,,llm,8.0,on_completion,True,,o3,,,,3ce21c44256d6c2329d0247d7ec8daae69091b9aaf13b463e9bd8571422c12f6,faithful_definition_native_criterion
airline_launch_program/preference/01/03,airline_launch_program,preference,regulatory_compliance,0.25,weighted_average,caa_inspection_response_quality,,llm,7.0,on_completion,True,,o3,,,,f8c6fe4b4160ae1a3a31d684029cb2a6830e93f6f0fcb74cc345a3929ff63edf,faithful_definition_native_criterion
airline_launch_program/preference/01/04,airline_launch_program,preference,regulatory_compliance,0.25,weighted_average,aviation_security_nasp_compliance,,llm,8.0,on_completion,True,,o3,,,,9fc1de1656f43ba2c1e32c81573ee9d9f2acc4f60d7607a8ad2bef66cf3872d9,faithful_definition_native_criterion
airline_launch_program/preference/01/05,airline_launch_program,preference,regulatory_compliance,0.25,weighted_average,regulatory_compliance_coverage,,callable,1.0,on_completion,True,,,create_preferences.<locals>.regulatory_compliance_coverage,examples/end_to_end_examples/airline_launch_program/preferences.py,127,ad4975ab8a4ec3faa5ebb7f80c0e6e0d23c5828698c810c16a0af92f646fe7b6,faithful_definition_native_criterion
